ticker,flag_date,direction,checkpoint_days,checked_date,price_at_flag,price_at_checkpoint,pct_change,hit
ATKR,2026-08-21,call,10,2026-09-11,93.49,94.29,0.86,True
ATMU,2026-08-21,call,1,2026-09-11,49.37,45.52,-7.8,False
ATMU,2026-08-21,call,3,2026-09-11,49.37,45.52,-7.8,False
ATMU,2026-08-21,call,5,2026-09-11,49.37,45.52,-7.8,False
ATMU,2026-08-21,call,10,2026-09-11,49.37,45.52,-7.8,False
CVBF,2026-08-21,call,1,2026-09-11,22.52,22.42,-0.44,False
CVBF,2026-08-21,call,3,2026-09-11,22.52,22.42,-0.44,False
CVBF,2026-08-21,call,5,2026-09-11,22.52,22.42,-0.44,False
CVBF,2026-08-21,call,10,2026-09-11,22.52,22.42,-0.44,False
MTX,2026-08-21,call,1,2026-09-11,70.46,69.125,-1.89,False
MTX,2026-08-21,call,3,2026-09-11,70.46,69.125,-1.89,False
MTX,2026-08-21,call,5,2026-09-11,70.46,69.125,-1.89,False
MTX,2026-08-21,call,10,2026-09-11,70.46,69.125,-1.89,False
SFNC,2026-08-21,call,1,2026-09-11,22.98,23.145,0.72,True
SFNC,2026-08-21,call,3,2026-09-11,22.98,23.145,0.72,True
SFNC,2026-08-21,call,5,2026-09-11,22.98,23.145,0.72,True
SFNC,2026-08-21,call,10,2026-09-11,22.98,23.145,0.72,True
AMZN,2026-08-24,call,1,2026-09-11,260.115,256.0,-1.58,False
AMZN,2026-08-24,call,3,2026-09-11,260.115,256.0,-1.58,False
AMZN,2026-08-24,call,5,2026-09-11,260.115,256.0,-1.58,False
AMZN,2026-08-24,call,10,2026-09-11,260.115,256.0,-1.58,False
AAPL,2026-08-24,call,1,2026-09-11,310.755,334.06,7.5,True
AAPL,2026-08-24,call,3,2026-09-11,310.755,334.06,7.5,True
AAPL,2026-08-24,call,5,2026-09-11,310.755,334.06,7.5,True
AAPL,2026-08-24,call,10,2026-09-11,310.755,334.06,7.5,True
AMD,2026-08-24,call,1,2026-09-11,459.83,512.64,11.48,True
AMD,2026-08-24,call,3,2026-09-11,459.83,512.64,11.48,True
AMD,2026-08-24,call,5,2026-09-11,459.83,512.64,11.48,True
AMD,2026-08-24,call,10,2026-09-11,459.83,512.64,11.48,True
AVGO,2026-08-24,call,1,2026-09-11,363.41,364.545,0.31,True
AVGO,2026-08-24,call,3,2026-09-11,363.41,364.545,0.31,True
AVGO,2026-08-24,call,5,2026-09-11,363.41,364.545,0.31,True
AVGO,2026-08-24,call,10,2026-09-11,363.41,364.545,0.31,True
AMGN,2026-08-24,call,1,2026-09-11,436.55,379.86,-12.99,False
AMGN,2026-08-24,call,3,2026-09-11,436.55,379.86,-12.99,False
AMGN,2026-08-24,call,5,2026-09-11,436.55,379.86,-12.99,False
AMGN,2026-08-24,call,10,2026-09-11,436.55,379.86,-12.99,False
BWIN,2026-08-24,call,1,2026-09-11,32.165,29.32,-8.85,False
BWIN,2026-08-24,call,3,2026-09-11,32.165,29.32,-8.85,False
BWIN,2026-08-24,call,5,2026-09-11,32.165,29.32,-8.85,False
BWIN,2026-08-24,call,10,2026-09-11,32.165,29.32,-8.85,False
BULL,2026-08-24,call,1,2026-09-11,8.545,9.21,7.78,True
BULL,2026-08-24,call,3,2026-09-11,8.545,9.21,7.78,True
BULL,2026-08-24,call,5,2026-09-11,8.545,9.21,7.78,True
BULL,2026-08-24,call,10,2026-09-11,8.545,9.21,7.78,True
ASUR,2026-08-24,call,1,2026-09-11,8.73,8.42,-3.55,False
ASUR,2026-08-24,call,3,2026-09-11,8.73,8.42,-3.55,False
ASUR,2026-08-24,call,5,2026-09-11,8.73,8.42,-3.55,False
ASUR,2026-08-24,call,10,2026-09-11,8.73,8.42,-3.55,False
ALKS,2026-08-24,call,1,2026-09-11,47.92,46.02,-3.96,False
ALKS,2026-08-24,call,3,2026-09-11,47.92,46.02,-3.96,False
ALKS,2026-08-24,call,5,2026-09-11,47.92,46.02,-3.96,False
ALKS,2026-08-24,call,10,2026-09-11,47.92,46.02,-3.96,False
ASST,2026-08-24,call,1,2026-09-11,18.8,27.83,48.03,True
ASST,2026-08-24,call,3,2026-09-11,18.8,27.83,48.03,True
ASST,2026-08-24,call,5,2026-09-11,18.8,27.83,48.03,True
ASST,2026-08-24,call,10,2026-09-11,18.8,27.83,48.03,True
ADP,2026-08-25,call,1,2026-09-11,279.89,267.6296,-4.38,False
ADP,2026-08-25,call,3,2026-09-11,279.89,267.6296,-4.38,False
ADP,2026-08-25,call,5,2026-09-11,279.89,267.6296,-4.38,False
ADP,2026-08-25,call,10,2026-09-11,279.89,267.6296,-4.38,False
AKAM,2026-08-25,put,1,2026-09-11,107.22,107.98,0.71,False
AKAM,2026-08-25,put,3,2026-09-11,107.22,107.98,0.71,False
AKAM,2026-08-25,put,5,2026-09-11,107.22,107.98,0.71,False
AKAM,2026-08-25,put,10,2026-09-11,107.22,107.98,0.71,False
COF,2026-08-25,call,1,2026-09-11,216.54,207.99,-3.95,False
COF,2026-08-25,call,3,2026-09-11,216.54,207.99,-3.95,False
COF,2026-08-25,call,5,2026-09-11,216.54,207.99,-3.95,False
COF,2026-08-25,call,10,2026-09-11,216.54,207.99,-3.95,False
AIG,2026-08-25,put,1,2026-09-11,77.455,74.78,-3.45,True
AIG,2026-08-25,put,3,2026-09-11,77.455,74.78,-3.45,True
AIG,2026-08-25,put,5,2026-09-11,77.455,74.78,-3.45,True
AIG,2026-08-25,put,10,2026-09-11,77.455,74.78,-3.45,True
BSX,2026-08-25,call,1,2026-09-11,48.9922,42.895,-12.45,False
BSX,2026-08-25,call,3,2026-09-11,48.9922,42.895,-12.45,False
BSX,2026-08-25,call,5,2026-09-11,48.9922,42.895,-12.45,False
BSX,2026-08-25,call,10,2026-09-11,48.9922,42.895,-12.45,False
ASTH,2026-08-25,call,1,2026-09-11,37.625,37.925,0.8,True
ASTH,2026-08-25,call,3,2026-09-11,37.625,37.925,0.8,True
ASTH,2026-08-25,call,5,2026-09-11,37.625,37.925,0.8,True
ASTH,2026-08-25,call,10,2026-09-11,37.625,37.925,0.8,True
CNK,2026-08-25,put,1,2026-09-11,38.315,35.12,-8.34,True
CNK,2026-08-25,put,3,2026-09-11,38.315,35.12,-8.34,True
CNK,2026-08-25,put,5,2026-09-11,38.315,35.12,-8.34,True
CNK,2026-08-25,put,10,2026-09-11,38.315,35.12,-8.34,True
ASO,2026-08-25,put,1,2026-09-11,44.19,55.16,24.82,False
ASO,2026-08-25,put,3,2026-09-11,44.19,55.16,24.82,False
ASO,2026-08-25,put,5,2026-09-11,44.19,55.16,24.82,False
ASO,2026-08-25,put,10,2026-09-11,44.19,55.16,24.82,False
AMC,2026-08-25,call,1,2026-09-11,2.68,2.47,-7.84,False
AMC,2026-08-25,call,3,2026-09-11,2.68,2.47,-7.84,False
AMC,2026-08-25,call,5,2026-09-11,2.68,2.47,-7.84,False
AMC,2026-08-25,call,10,2026-09-11,2.68,2.47,-7.84,False
BRBR,2026-08-25,call,1,2026-09-11,10.8051,9.26,-14.3,False
BRBR,2026-08-25,call,3,2026-09-11,10.8051,9.26,-14.3,False
BRBR,2026-08-25,call,5,2026-09-11,10.8051,9.26,-14.3,False
BRBR,2026-08-25,call,10,2026-09-11,10.8051,9.26,-14.3,False
BBY,2026-08-26,call,1,2026-09-11,85.54,90.49,5.79,True
BBY,2026-08-26,call,3,2026-09-11,85.54,90.49,5.79,True
BBY,2026-08-26,call,5,2026-09-11,85.54,90.49,5.79,True
BBY,2026-08-26,call,10,2026-09-11,85.54,90.49,5.79,True
AMD,2026-08-26,call,1,2026-09-11,484.9818,512.64,5.7,True
AMD,2026-08-26,call,3,2026-09-11,484.9818,512.64,5.7,True
AMD,2026-08-26,call,5,2026-09-11,484.9818,512.64,5.7,True
AMD,2026-08-26,call,10,2026-09-11,484.9818,512.64,5.7,True
AAPL,2026-08-26,call,1,2026-09-11,310.07,334.06,7.74,True
AAPL,2026-08-26,call,3,2026-09-11,310.07,334.06,7.74,True
AAPL,2026-08-26,call,5,2026-09-11,310.07,334.06,7.74,True
AAPL,2026-08-26,call,10,2026-09-11,310.07,334.06,7.74,True
AVGO,2026-08-26,call,1,2026-09-11,357.655,364.545,1.93,True
AVGO,2026-08-26,call,3,2026-09-11,357.655,364.545,1.93,True
AVGO,2026-08-26,call,5,2026-09-11,357.655,364.545,1.93,True
AVGO,2026-08-26,call,10,2026-09-11,357.655,364.545,1.93,True
AMZN,2026-08-26,call,1,2026-09-11,260.485,256.0,-1.72,False
AMZN,2026-08-26,call,3,2026-09-11,260.485,256.0,-1.72,False
AMZN,2026-08-26,call,5,2026-09-11,260.485,256.0,-1.72,False
AMZN,2026-08-26,call,10,2026-09-11,260.485,256.0,-1.72,False
CRNC,2026-08-26,call,1,2026-09-11,8.08,8.31,2.85,True
CRNC,2026-08-26,call,3,2026-09-11,8.08,8.31,2.85,True
CRNC,2026-08-26,call,5,2026-09-11,8.08,8.31,2.85,True
CRNC,2026-08-26,call,10,2026-09-11,8.08,8.31,2.85,True
ASTH,2026-08-26,call,1,2026-09-11,37.73,37.925,0.52,True
ASTH,2026-08-26,call,3,2026-09-11,37.73,37.925,0.52,True
ASTH,2026-08-26,call,5,2026-09-11,37.73,37.925,0.52,True
ASTH,2026-08-26,call,10,2026-09-11,37.73,37.925,0.52,True
ANF,2026-08-26,put,1,2026-09-11,137.48,146.825,6.8,False
ANF,2026-08-26,put,3,2026-09-11,137.48,146.825,6.8,False
ANF,2026-08-26,put,5,2026-09-11,137.48,146.825,6.8,False
ANF,2026-08-26,put,10,2026-09-11,137.48,146.825,6.8,False
BCAX,2026-08-26,call,1,2026-09-11,24.385,22.665,-7.05,False
BCAX,2026-08-26,call,3,2026-09-11,24.385,22.665,-7.05,False
BCAX,2026-08-26,call,5,2026-09-11,24.385,22.665,-7.05,False
BCAX,2026-08-26,call,10,2026-09-11,24.385,22.665,-7.05,False
CRML,2026-08-26,call,1,2026-09-11,8.185,6.655,-18.69,False
CRML,2026-08-26,call,3,2026-09-11,8.185,6.655,-18.69,False
CRML,2026-08-26,call,5,2026-09-11,8.185,6.655,-18.69,False
CRML,2026-08-26,call,10,2026-09-11,8.185,6.655,-18.69,False
CRM,2026-08-27,call,1,2026-09-11,252.05,249.04,-1.19,False
CRM,2026-08-27,call,3,2026-09-11,252.05,249.04,-1.19,False
CRM,2026-08-27,call,5,2026-09-11,252.05,249.04,-1.19,False
CRM,2026-08-27,call,10,2026-09-11,252.05,249.04,-1.19,False
ADSK,2026-08-27,call,1,2026-09-11,270.58,213.06,-21.26,False
ADSK,2026-08-27,call,3,2026-09-11,270.58,213.06,-21.26,False
ADSK,2026-08-27,call,5,2026-09-11,270.58,213.06,-21.26,False
ADSK,2026-08-27,call,10,2026-09-11,270.58,213.06,-21.26,False
CRWD,2026-08-27,call,1,2026-09-11,227.96,205.67,-9.78,False
CRWD,2026-08-27,call,3,2026-09-11,227.96,205.67,-9.78,False
CRWD,2026-08-27,call,5,2026-09-11,227.96,205.67,-9.78,False
CRWD,2026-08-27,call,10,2026-09-11,227.96,205.67,-9.78,False
AOS,2026-08-27,put,1,2026-09-11,61.95,57.76,-6.76,True
AOS,2026-08-27,put,3,2026-09-11,61.95,57.76,-6.76,True
AOS,2026-08-27,put,5,2026-09-11,61.95,57.76,-6.76,True
AOS,2026-08-27,put,10,2026-09-11,61.95,57.76,-6.76,True
AIG,2026-08-27,put,1,2026-09-11,76.63,74.78,-2.41,True
AIG,2026-08-27,put,3,2026-09-11,76.63,74.78,-2.41,True
AIG,2026-08-27,put,5,2026-09-11,76.63,74.78,-2.41,True
AIG,2026-08-27,put,10,2026-09-11,76.63,74.78,-2.41,True
CLYM,2026-08-27,put,1,2026-09-11,15.06,14.42,-4.25,True
CLYM,2026-08-27,put,3,2026-09-11,15.06,14.42,-4.25,True
CLYM,2026-08-27,put,5,2026-09-11,15.06,14.42,-4.25,True
CLYM,2026-08-27,put,10,2026-09-11,15.06,14.42,-4.25,True
ASC,2026-08-27,call,1,2026-09-11,17.66,18.655,5.63,True
ASC,2026-08-27,call,3,2026-09-11,17.66,18.655,5.63,True
ASC,2026-08-27,call,5,2026-09-11,17.66,18.655,5.63,True
ASC,2026-08-27,call,10,2026-09-11,17.66,18.655,5.63,True
BETR,2026-08-27,call,1,2026-09-11,14.59,13.1,-10.21,False
BETR,2026-08-27,call,3,2026-09-11,14.59,13.1,-10.21,False
BETR,2026-08-27,call,5,2026-09-11,14.59,13.1,-10.21,False
BETR,2026-08-27,call,10,2026-09-11,14.59,13.1,-10.21,False
BL,2026-08-27,call,1,2026-09-11,33.72,28.645,-15.05,False
BL,2026-08-27,call,3,2026-09-11,33.72,28.645,-15.05,False
BL,2026-08-27,call,5,2026-09-11,33.72,28.645,-15.05,False
BL,2026-08-27,call,10,2026-09-11,33.72,28.645,-15.05,False
AMN,2026-08-27,call,1,2026-09-11,35.08,33.56,-4.33,False
AMN,2026-08-27,call,3,2026-09-11,35.08,33.56,-4.33,False
AMN,2026-08-27,call,5,2026-09-11,35.08,33.56,-4.33,False
AMN,2026-08-27,call,10,2026-09-11,35.08,33.56,-4.33,False
ADI,2026-08-28,put,1,2026-09-11,361.78,378.41,4.6,False
ADI,2026-08-28,put,3,2026-09-11,361.78,378.41,4.6,False
ADI,2026-08-28,put,5,2026-09-11,361.78,378.41,4.6,False
ADI,2026-08-28,put,10,2026-09-11,361.78,378.41,4.6,False
AAPL,2026-08-28,call,1,2026-09-11,319.7,334.06,4.49,True
AAPL,2026-08-28,call,3,2026-09-11,319.7,334.06,4.49,True
AAPL,2026-08-28,call,5,2026-09-11,319.7,334.06,4.49,True
AAPL,2026-08-28,call,10,2026-09-11,319.7,334.06,4.49,True
AMZN,2026-08-28,call,1,2026-09-11,266.43,256.0,-3.91,False
AMZN,2026-08-28,call,3,2026-09-11,266.43,256.0,-3.91,False
AMZN,2026-08-28,call,5,2026-09-11,266.43,256.0,-3.91,False
AMZN,2026-08-28,call,10,2026-09-11,266.43,256.0,-3.91,False
DAL,2026-08-28,call,1,2026-09-11,80.07,79.945,-0.16,False
DAL,2026-08-28,call,3,2026-09-11,80.07,79.945,-0.16,False
DAL,2026-08-28,call,5,2026-09-11,80.07,79.945,-0.16,False
DAL,2026-08-28,call,10,2026-09-11,80.07,79.945,-0.16,False
CIEN,2026-08-28,put,1,2026-09-11,378.44,352.355,-6.89,True
CIEN,2026-08-28,put,3,2026-09-11,378.44,352.355,-6.89,True
CIEN,2026-08-28,put,5,2026-09-11,378.44,352.355,-6.89,True
CIEN,2026-08-28,put,10,2026-09-11,378.44,352.355,-6.89,True
ANGI,2026-08-28,call,1,2026-09-11,5.04,4.62,-8.33,False
ANGI,2026-08-28,call,3,2026-09-11,5.04,4.62,-8.33,False
ANGI,2026-08-28,call,5,2026-09-11,5.04,4.62,-8.33,False
ANGI,2026-08-28,call,10,2026-09-11,5.04,4.62,-8.33,False
AI,2026-08-28,call,1,2026-09-11,10.53,10.46,-0.66,False
AI,2026-08-28,call,3,2026-09-11,10.53,10.46,-0.66,False
AI,2026-08-28,call,5,2026-09-11,10.53,10.46,-0.66,False
AI,2026-08-28,call,10,2026-09-11,10.53,10.46,-0.66,False
ACMR,2026-08-28,call,1,2026-09-11,74.42,73.24,-1.59,False
ACMR,2026-08-28,call,3,2026-09-11,74.42,73.24,-1.59,False
ACMR,2026-08-28,call,5,2026-09-11,74.42,73.24,-1.59,False
ACMR,2026-08-28,call,10,2026-09-11,74.42,73.24,-1.59,False
CVLT,2026-08-28,call,1,2026-09-11,136.4,132.12,-3.14,False
CVLT,2026-08-28,call,3,2026-09-11,136.4,132.12,-3.14,False
CVLT,2026-08-28,call,5,2026-09-11,136.4,132.12,-3.14,False
CVLT,2026-08-28,call,10,2026-09-11,136.4,132.12,-3.14,False
BRZE,2026-08-28,call,1,2026-09-11,34.53,23.84,-30.96,False
BRZE,2026-08-28,call,3,2026-09-11,34.53,23.84,-30.96,False
BRZE,2026-08-28,call,5,2026-09-11,34.53,23.84,-30.96,False
BRZE,2026-08-28,call,10,2026-09-11,34.53,23.84,-30.96,False
AMZN,2026-08-31,call,1,2026-09-11,258.71,256.0,-1.05,False
AMZN,2026-08-31,call,3,2026-09-11,258.71,256.0,-1.05,False
AMZN,2026-08-31,call,5,2026-09-11,258.71,256.0,-1.05,False
AAPL,2026-08-31,call,1,2026-09-11,315.94,334.06,5.74,True
AAPL,2026-08-31,call,3,2026-09-11,315.94,334.06,5.74,True
AAPL,2026-08-31,call,5,2026-09-11,315.94,334.06,5.74,True
APO,2026-08-31,call,1,2026-09-11,137.7,129.2,-6.17,False
APO,2026-08-31,call,3,2026-09-11,137.7,129.2,-6.17,False
APO,2026-08-31,call,5,2026-09-11,137.7,129.2,-6.17,False
AMD,2026-08-31,call,1,2026-09-11,467.47,512.64,9.66,True
AMD,2026-08-31,call,3,2026-09-11,467.47,512.64,9.66,True
AMD,2026-08-31,call,5,2026-09-11,467.47,512.64,9.66,True
BXP,2026-08-31,call,1,2026-09-11,68.32,64.79,-5.17,False
BXP,2026-08-31,call,3,2026-09-11,68.32,64.79,-5.17,False
BXP,2026-08-31,call,5,2026-09-11,68.32,64.79,-5.17,False
ALKS,2026-08-31,put,1,2026-09-11,46.75,46.02,-1.56,True
ALKS,2026-08-31,put,3,2026-09-11,46.75,46.02,-1.56,True
ALKS,2026-08-31,put,5,2026-09-11,46.75,46.02,-1.56,True
BLZE,2026-08-31,call,1,2026-09-11,14.085,12.345,-12.35,False
BLZE,2026-08-31,call,3,2026-09-11,14.085,12.345,-12.35,False
BLZE,2026-08-31,call,5,2026-09-11,14.085,12.345,-12.35,False
CURV,2026-08-31,call,1,2026-09-11,2.175,2.32,6.67,True
CURV,2026-08-31,call,3,2026-09-11,2.175,2.32,6.67,True
CURV,2026-08-31,call,5,2026-09-11,2.175,2.32,6.67,True
BOH,2026-08-31,call,1,2026-09-11,75.81,75.86,0.07,True
BOH,2026-08-31,call,3,2026-09-11,75.81,75.86,0.07,True
BOH,2026-08-31,call,5,2026-09-11,75.81,75.86,0.07,True
ASTH,2026-08-31,call,1,2026-09-11,37.98,37.925,-0.14,False
ASTH,2026-08-31,call,3,2026-09-11,37.98,37.925,-0.14,False
ASTH,2026-08-31,call,5,2026-09-11,37.98,37.925,-0.14,False
CARR,2026-09-01,put,1,2026-09-11,57.475,57.59,0.2,False
CARR,2026-09-01,put,3,2026-09-11,57.475,57.59,0.2,False
CARR,2026-09-01,put,5,2026-09-11,57.475,57.59,0.2,False
CSX,2026-09-01,call,1,2026-09-11,48.15,48.975,1.71,True
CSX,2026-09-01,call,3,2026-09-11,48.15,48.975,1.71,True
CSX,2026-09-01,call,5,2026-09-11,48.15,48.975,1.71,True
AAPL,2026-09-01,call,1,2026-09-11,325.58,334.06,2.6,True
AAPL,2026-09-01,call,3,2026-09-11,325.58,334.06,2.6,True
AAPL,2026-09-01,call,5,2026-09-11,325.58,334.06,2.6,True
DE,2026-09-01,call,1,2026-09-11,667.13,681.43,2.14,True
DE,2026-09-01,call,3,2026-09-11,667.13,681.43,2.14,True
DE,2026-09-01,call,5,2026-09-11,667.13,681.43,2.14,True
ABBV,2026-09-01,call,1,2026-09-11,259.16,257.56,-0.62,False
ABBV,2026-09-01,call,3,2026-09-11,259.16,257.56,-0.62,False
ABBV,2026-09-01,call,5,2026-09-11,259.16,257.56,-0.62,False
ALKS,2026-09-01,put,1,2026-09-11,46.75,46.02,-1.56,True
ALKS,2026-09-01,put,3,2026-09-11,46.75,46.02,-1.56,True
ALKS,2026-09-01,put,5,2026-09-11,46.75,46.02,-1.56,True
CXM,2026-09-01,put,1,2026-09-11,7.765,5.51,-29.04,True
CXM,2026-09-01,put,3,2026-09-11,7.765,5.51,-29.04,True
CXM,2026-09-01,put,5,2026-09-11,7.765,5.51,-29.04,True
ASTH,2026-09-01,call,1,2026-09-11,38.33,37.925,-1.06,False
ASTH,2026-09-01,call,3,2026-09-11,38.33,37.925,-1.06,False
ASTH,2026-09-01,call,5,2026-09-11,38.33,37.925,-1.06,False
BOH,2026-09-01,call,1,2026-09-11,75.12,75.86,0.99,True
BOH,2026-09-01,call,3,2026-09-11,75.12,75.86,0.99,True
BOH,2026-09-01,call,5,2026-09-11,75.12,75.86,0.99,True
DAVE,2026-09-01,call,1,2026-09-11,341.5,357.555,4.7,True
DAVE,2026-09-01,call,3,2026-09-11,341.5,357.555,4.7,True
DAVE,2026-09-01,call,5,2026-09-11,341.5,357.555,4.7,True
DELL,2026-09-02,call,1,2026-09-11,456.7205,556.9289,21.94,True
DELL,2026-09-02,call,3,2026-09-11,456.7205,556.9289,21.94,True
DELL,2026-09-02,call,5,2026-09-11,456.7205,556.9289,21.94,True
AAPL,2026-09-02,call,1,2026-09-11,325.49,334.06,2.63,True
AAPL,2026-09-02,call,3,2026-09-11,325.49,334.06,2.63,True
AAPL,2026-09-02,call,5,2026-09-11,325.49,334.06,2.63,True
CBOE,2026-09-02,call,1,2026-09-11,293.02,282.285,-3.66,False
CBOE,2026-09-02,call,3,2026-09-11,293.02,282.285,-3.66,False
CBOE,2026-09-02,call,5,2026-09-11,293.02,282.285,-3.66,False
AFL,2026-09-02,call,1,2026-09-11,117.21,115.11,-1.79,False
AFL,2026-09-02,call,3,2026-09-11,117.21,115.11,-1.79,False
AFL,2026-09-02,call,5,2026-09-11,117.21,115.11,-1.79,False
DE,2026-09-02,call,1,2026-09-11,687.02,681.43,-0.81,False
DE,2026-09-02,call,3,2026-09-11,687.02,681.43,-0.81,False
DE,2026-09-02,call,5,2026-09-11,687.02,681.43,-0.81,False
ALHC,2026-09-02,call,1,2026-09-11,13.71,12.565,-8.35,False
ALHC,2026-09-02,call,3,2026-09-11,13.71,12.565,-8.35,False
ALHC,2026-09-02,call,5,2026-09-11,13.71,12.565,-8.35,False
CXM,2026-09-02,put,1,2026-09-11,7.305,5.51,-24.57,True
CXM,2026-09-02,put,3,2026-09-11,7.305,5.51,-24.57,True
CXM,2026-09-02,put,5,2026-09-11,7.305,5.51,-24.57,True
ASTH,2026-09-02,call,1,2026-09-11,38.59,37.925,-1.72,False
ASTH,2026-09-02,call,3,2026-09-11,38.59,37.925,-1.72,False
ASTH,2026-09-02,call,5,2026-09-11,38.59,37.925,-1.72,False
BOH,2026-09-02,call,1,2026-09-11,76.95,75.86,-1.42,False
BOH,2026-09-02,call,3,2026-09-11,76.95,75.86,-1.42,False
BOH,2026-09-02,call,5,2026-09-11,76.95,75.86,-1.42,False
CPF,2026-09-02,call,1,2026-09-11,37.9352,37.73,-0.54,False
CPF,2026-09-02,call,3,2026-09-11,37.9352,37.73,-0.54,False
CPF,2026-09-02,call,5,2026-09-11,37.9352,37.73,-0.54,False
AVGO,2026-09-03,call,1,2026-09-11,354.3901,364.545,2.87,True
AVGO,2026-09-03,call,3,2026-09-11,354.3901,364.545,2.87,True
AVGO,2026-09-03,call,5,2026-09-11,354.3901,364.545,2.87,True
DELL,2026-09-03,call,1,2026-09-11,519.13,556.9289,7.28,True
DELL,2026-09-03,call,3,2026-09-11,519.13,556.9289,7.28,True
DELL,2026-09-03,call,5,2026-09-11,519.13,556.9289,7.28,True
CIEN,2026-09-03,call,1,2026-09-11,321.23,352.355,9.69,True
CIEN,2026-09-03,call,3,2026-09-11,321.23,352.355,9.69,True
CIEN,2026-09-03,call,5,2026-09-11,321.23,352.355,9.69,True
AAPL,2026-09-03,call,1,2026-09-11,329.93,334.06,1.25,True
AAPL,2026-09-03,call,3,2026-09-11,329.93,334.06,1.25,True
AAPL,2026-09-03,call,5,2026-09-11,329.93,334.06,1.25,True
AFL,2026-09-03,call,1,2026-09-11,118.705,115.11,-3.03,False
AFL,2026-09-03,call,3,2026-09-11,118.705,115.11,-3.03,False
AFL,2026-09-03,call,5,2026-09-11,118.705,115.11,-3.03,False
CECO,2026-09-03,put,1,2026-09-11,73.705,78.26,6.18,False
CECO,2026-09-03,put,3,2026-09-11,73.705,78.26,6.18,False
CECO,2026-09-03,put,5,2026-09-11,73.705,78.26,6.18,False
CHPT,2026-09-03,call,1,2026-09-11,8.135,9.285,14.14,True
CHPT,2026-09-03,call,3,2026-09-11,8.135,9.285,14.14,True
CHPT,2026-09-03,call,5,2026-09-11,8.135,9.285,14.14,True
CBRL,2026-09-03,call,1,2026-09-11,54.13,49.585,-8.4,False
CBRL,2026-09-03,call,3,2026-09-11,54.13,49.585,-8.4,False
CBRL,2026-09-03,call,5,2026-09-11,54.13,49.585,-8.4,False
ALT,2026-09-03,call,1,2026-09-11,3.239,3.285,1.42,True
ALT,2026-09-03,call,3,2026-09-11,3.239,3.285,1.42,True
ALT,2026-09-03,call,5,2026-09-11,3.239,3.285,1.42,True
ACMR,2026-09-03,call,1,2026-09-11,69.38,73.24,5.56,True
ACMR,2026-09-03,call,3,2026-09-11,69.38,73.24,5.56,True
ACMR,2026-09-03,call,5,2026-09-11,69.38,73.24,5.56,True
AAPL,2026-09-04,call,1,2026-09-11,321.1053,334.06,4.03,True
AAPL,2026-09-04,call,3,2026-09-11,321.1053,334.06,4.03,True
AAPL,2026-09-04,call,5,2026-09-11,321.1053,334.06,4.03,True
ADBE,2026-09-04,call,1,2026-09-11,268.245,251.52,-6.23,False
ADBE,2026-09-04,call,3,2026-09-11,268.245,251.52,-6.23,False
ADBE,2026-09-04,call,5,2026-09-11,268.245,251.52,-6.23,False
DAL,2026-09-04,call,1,2026-09-11,79.8866,79.945,0.07,True
DAL,2026-09-04,call,3,2026-09-11,79.8866,79.945,0.07,True
DAL,2026-09-04,call,5,2026-09-11,79.8866,79.945,0.07,True
AVGO,2026-09-04,call,1,2026-09-11,355.375,364.545,2.58,True
AVGO,2026-09-04,call,3,2026-09-11,355.375,364.545,2.58,True
AVGO,2026-09-04,call,5,2026-09-11,355.375,364.545,2.58,True
AMD,2026-09-04,call,1,2026-09-11,473.62,512.64,8.24,True
AMD,2026-09-04,call,3,2026-09-11,473.62,512.64,8.24,True
AMD,2026-09-04,call,5,2026-09-11,473.62,512.64,8.24,True
BANF,2026-09-04,call,1,2026-09-11,113.72,111.065,-2.33,False
BANF,2026-09-04,call,3,2026-09-11,113.72,111.065,-2.33,False
BANF,2026-09-04,call,5,2026-09-11,113.72,111.065,-2.33,False
CECO,2026-09-04,put,1,2026-09-11,75.32,78.26,3.9,False
CECO,2026-09-04,put,3,2026-09-11,75.32,78.26,3.9,False
CECO,2026-09-04,put,5,2026-09-11,75.32,78.26,3.9,False
CHPT,2026-09-04,put,1,2026-09-11,9.885,9.285,-6.07,True
CHPT,2026-09-04,put,3,2026-09-11,9.885,9.285,-6.07,True
CHPT,2026-09-04,put,5,2026-09-11,9.885,9.285,-6.07,True
AVBP,2026-09-04,call,1,2026-09-11,30.74,28.35,-7.77,False
AVBP,2026-09-04,call,3,2026-09-11,30.74,28.35,-7.77,False
AVBP,2026-09-04,call,5,2026-09-11,30.74,28.35,-7.77,False
AMC,2026-09-04,call,1,2026-09-11,2.685,2.47,-8.01,False
AMC,2026-09-04,call,3,2026-09-11,2.685,2.47,-8.01,False
AMC,2026-09-04,call,5,2026-09-11,2.685,2.47,-8.01,False
BLK,2026-09-07,call,1,2026-09-11,1122.29,1088.22,-3.04,False
BLK,2026-09-07,call,3,2026-09-11,1122.29,1088.22,-3.04,False
AEE,2026-09-07,call,1,2026-09-11,106.47,105.19,-1.2,False
AEE,2026-09-07,call,3,2026-09-11,106.47,105.19,-1.2,False
AMZN,2026-09-07,call,1,2026-09-11,258.51,256.0,-0.97,False
AMZN,2026-09-07,call,3,2026-09-11,258.51,256.0,-0.97,False
AAPL,2026-09-07,call,1,2026-09-11,319.97,334.06,4.4,True
AAPL,2026-09-07,call,3,2026-09-11,319.97,334.06,4.4,True
