ticker,date,total_volume,call_volume,put_volume,open_interest,vol_oi_ratio,put_call_ratio,top_call_strike,top_call_strike_volume,top_call_expiry,top_put_strike,top_put_strike_volume,top_put_expiry,stock_price
GEO,2026-07-10,4554,3940,614,92647,0.05,0.16,38.0,1000.0,2026-07-17,28.0,298.0,2026-07-17,30.20499992370605
MC,2026-07-10,572,552,20,3290,0.17,0.04,75.0,238.0,2026-07-17,60.0,5.0,2026-07-17,63.84000015258789
EXTR,2026-07-10,732,670,62,2766,0.26,0.09,35.0,254.0,2026-08-21,24.0,25.0,2026-08-21,33.23500061035156
DNLI,2026-07-10,252,149,103,5376,0.05,0.69,2.5,90.0,2026-07-17,5.0,80.0,2026-07-17,25.690000534057617
LBRT,2026-07-10,739,668,71,6931,0.11,0.11,30.0,613.0,2026-08-21,22.0,20.0,2026-07-17,24.34000015258789
ICUI,2026-07-10,263,167,96,587,0.45,0.57,145.0,110.0,2026-07-17,115.0,42.0,2026-08-21,154.63299560546875
BOX,2026-07-10,1561,1288,273,5938,0.26,0.21,31.0,1101.0,2026-08-21,25.0,100.0,2026-08-21,28.78499984741211
LRN,2026-07-10,418,355,63,4322,0.1,0.18,120.0,100.0,2026-08-21,65.0,20.0,2026-07-17,90.62999725341795
ITRI,2026-07-10,295,204,91,5719,0.05,0.45,145.0,100.0,2026-07-17,80.0,11.0,2026-07-17,84.95999908447266
BKD,2026-07-10,1475,236,1239,41701,0.04,5.25,14.0,90.0,2026-08-21,15.0,825.0,2026-07-17,14.3149995803833
AAP,2026-07-10,2068,1521,547,80462,0.03,0.36,35.0,350.0,2026-07-10,67.5,150.0,2026-07-17,56.165000915527344
ERAS,2026-07-10,1435,498,937,29657,0.05,1.88,20.0,277.0,2026-07-17,12.5,400.0,2026-08-21,18.73859977722168
RELY,2026-07-10,475,292,183,11891,0.04,0.63,17.5,50.0,2026-07-17,17.5,123.0,2026-07-17,23.56999969482422
CAKE,2026-07-10,697,322,375,8185,0.09,1.16,90.0,102.0,2026-08-21,70.0,54.0,2026-08-21,83.58999633789062
CALM,2026-07-10,2810,672,2138,17974,0.16,3.18,90.0,202.0,2026-08-21,80.0,1960.0,2026-08-21,88.10919952392578
PLUG,2026-07-10,6977,5032,1945,102512,0.07,0.39,2.5,1122.0,2026-07-10,3.0,584.0,2026-07-17,2.2699999809265137
IBRX,2026-07-10,10486,8616,1870,121235,0.09,0.22,9.0,2689.0,2026-07-17,7.5,762.0,2026-07-17,8.175000190734863
USAR,2026-07-10,7490,4070,3420,98012,0.08,0.84,19.0,572.0,2026-07-10,17.0,1219.0,2026-07-17,18.6200008392334
ONDS,2026-07-10,56885,30358,26527,468584,0.12,0.87,7.5,10423.0,2026-07-10,6.0,13596.0,2026-07-17,7.295000076293945
TDS,2026-07-10,436,426,10,4819,0.09,0.02,35.0,194.0,2026-08-21,35.0,2.0,2026-07-17,34.2400016784668
WHD,2026-07-10,432,98,334,2927,0.15,3.41,55.0,44.0,2026-08-21,35.0,100.0,2026-08-21,53.93000030517578
